key,first_temp,last_temp,active_power,reactive_power,time_heating,full_work,full_power,bulk_1,bulk_2,bulk_3,bulk_4,bulk_5,bulk_6,bulk_7,bulk_9,bulk_10,bulk_11,bulk_12,bulk_13,bulk_14,bulk_15,wire_1,wire_2,wire_3,wire_4,wire_6,wire_7,wire_8,wire_9,gas_1
118,1652.0,1600.0,5.081363,3.6361869999999996,1357.0,1528.1641383593587,7.186132469940837,69.0,257.0,0.0,68.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.990898,33.182243,60.025684,0.0,0.0,0.0,38.9827398224
119,1628.0,1593.0,1.058112,0.766027,295.0,229.8143806898787,1.4963963409097203,51.0,233.0,0.0,50.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.117027,0.0,43.174561,0.0,0.0,0.0,17.8756120967
120,1613.0,1620.0,2.886724,2.238719,920.0,949.6628682773766,4.08244423162791,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,225.0,152.0,150.215515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9996244213
121,1563.0,1596.0,2.5461840000000002,1.697288,967.0,717.3679569990953,3.6008479450973763,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,156.0,154.0,129.205429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7203439942
122,1559.0,1604.0,4.395641,3.169482,1012.0,885.3482623225481,6.216375117523234,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,155.0,153.0,133.223999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0480647244
123,1594.0,1606.0,2.40481,1.963234,932.0000000000001,769.1521230886297,3.400914916930443,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,255.0,0.0,170.220947,0.0,231.110901,0.0,40.051441,0.0,0.0,0.0,14.7896557617
124,1561.0,1596.0,3.257774,2.440849,874.0,803.2765646043929,4.607188173946447,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,260.0,0.0,175.156799,0.0,254.07785,0.0,40.085762,0.0,0.0,0.0,16.7632246998
125,1541.0,1592.0,4.103049,2.8652759999999997,1339.0,1378.5236656397442,5.802587542881366,0.0,0.0,29.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,204.0,0.0,120.382073,0.0,260.13189700000004,0.0,65.310967,0.0,0.0,0.0,11.7247954765
126,1592.0,1595.0,3.654703,2.583751,952.0,1003.6723545616337,5.168530549045638,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,103.0,205.0,56.085118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8367570541
127,1594.0,1598.0,2.448221,1.911943,550.0,488.43484207639597,3.4623073418866213,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,203.0,69.189117,0.0,0.0,0.0,25.0536,0.0,0.0,0.0,9.1355617525
128,1604.0,1594.0,3.516466,2.500657,678.0,650.2158955801385,4.973033908823869,73.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,208.0,203.0,59.23008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0680667954
129,1612.0,1601.0,2.413369,1.738182,591.0,508.95242355914587,3.413019170810794,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,102.0,203.0,115.14048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4272277569
130,1611.0,1591.0,2.552731,1.886673,633.0,423.56760954465307,3.6101068012902333,73.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,259.0,204.0,105.44351600000002,0.0,0.0,0.0,18.086641,0.0,0.0,0.0,4.4812694408
131,1568.0,1593.0,6.278016,4.562248,1322.0,1429.2137239925348,8.878455371995289,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,211.0,103.0,0.0,312.0,202.0,48.048,0.0,0.0,0.0,10.05576,0.0,0.0,0.0,21.4992836914
132,1623.0,1609.0,1.046708,0.651695,381.0,281.80043707915,1.4802686494444175,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,28.108082,0.0,0.0,0.0,5.169613554
133,1541.0,1578.0,3.086509,2.160367,1093.0,1329.0467055386218,4.364982888186619,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,241.0,205.0,15.15696,0.0,0.0,0.0,137.142731,0.0,0.0,0.0,11.4241620331
134,1577.0,1576.0,2.003728,1.407102,614.0,571.5521484913866,2.833699312906717,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,120.0,204.0,0.0,0.0,0.0,0.0,26.151842,0.0,0.0,0.0,8.2496729126
135,1579.0,1581.0,3.606951,2.769201,1023.0,869.7948433869452,5.100999023015198,48.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,254.0,201.0,124.225914,0.0,0.0,0.0,51.20544099999999,0.0,0.0,0.0,7.0171923218000005
136,1550.0,1574.0,2.7546749999999998,2.153578,905.0,709.1590624524192,3.8956987449301055,48.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,155.0,205.0,35.118721,0.0,0.0,0.0,98.223847,0.0,0.0,0.0,3.3405766281000004
137,1557.0,1598.0,3.272113,2.326562,1038.0,945.871049175457,4.627466582217314,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,152.0,203.0,40.27296,0.0,0.0,0.0,38.198162,0.0,0.0,0.0,8.1658959504
138,1612.0,1601.0,3.659858,2.871008,856.0,753.1418778170412,5.175820819959671,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,202.0,202.0,109.156319,0.0,0.0,0.0,39.159122,0.0,0.0,0.0,8.441172140599999
139,1587.0,1601.0,3.336302,2.416633,1095.0,868.3354923703018,4.718243536572482,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,228.0,202.0,104.351517,0.0,0.0,0.0,32.123524,0.0,0.0,0.0,10.3281776137
140,1598.0,1592.0,3.555537,2.405672,500.0,554.5407856816349,5.028288646919347,27.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,202.0,165.197754,1.6016,0.0,0.0,20.214481,0.0,0.0,0.0,18.0166129557
141,1612.0,1592.0,2.456229,1.668939,612.0,539.8244821800076,3.4736323640941045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,189.0,0.0,93.562557,0.0,0.0,0.0,42.076324,0.0,0.0,0.0,13.4287326555
142,1551.0,1595.0,4.024463,3.059211,1101.0,1032.8743415166314,5.691450155868713,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,196.0,0.0,142.396804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5792473411
143,1617.0,1594.0,2.008589,1.507723,519.0,493.75208990944725,2.840573805033413,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,152.0,0.0,83.385124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4287686292
144,1587.0,1604.0,4.004201,2.852825,1052.0,964.9585609333725,5.662795360667909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,156.0,152.0,138.37824100000003,0.0,0.0,0.0,18.086641,0.0,0.0,0.0,10.4298959238
145,1549.0,1604.0,3.844881,3.0326880000000003,1469.0,1163.3635822578506,5.437482855910628,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,134.0,151.0,130.777908,0.0,0.0,0.0,14.0712,0.0,0.0,0.0,10.5492544729
146,1578.0,1599.0,3.9765260000000002,2.8777559999999998,1201.0,1161.8726928645528,5.623657000329234,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,154.0,153.0,106.273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1026210214
147,1603.0,1598.0,5.012974,3.7106769999999996,684.0,1073.8667768477712,7.089415818623704,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,156.0,154.0,133.092957,18.14176,0.0,0.0,9.197761,0.0,0.0,0.0,12.2970375817
148,1618.0,1599.0,4.361184,3.082714,1148.0,1205.807352843162,6.167645560804544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,153.0,103.0,126.235191,38.321918,0.0,0.0,0.0,0.0,0.0,0.0,14.299288592300002
149,1591.0,1618.0,4.09885,2.969367,949.0,832.8864531771858,5.79664926013296,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,25.0,0.0,0.0,105.0,203.0,92.03376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.508564236200002
150,1548.0,1588.0,3.8977,2.829586,1513.0,1408.5279614045203,5.512180202061613,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,256.0,0.0,255.0,203.0,19.830719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7139307709
152,1588.0,1601.0,1.140187,0.906246,571.0,264.5597510549783,1.6124679190414921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,102.0,203.0,96.052315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6666535283
153,1594.0,1588.0,2.467616,1.936896,575.0,522.353253889325,3.489736013928847,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,70.15007800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294465838400001
154,1595.0,1596.0,5.0644480000000005,3.543496,915.0,1105.0474055542345,7.1622110475332965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,156.0,203.0,70.193764,16.103361,0.0,0.0,0.0,0.0,0.0,0.0,5.3485493089
155,1568.0,1594.0,3.278012,2.549738,721.0,807.6934378166101,4.635809028021754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,100.0,203.0,93.125763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4681435667
156,1595.0,1600.0,1.8174,1.378071,801.0,529.1407987519923,2.570191728256863,48.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,28.0,107.0,0.0,104.0,203.0,103.172157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.936044958
157,1600.0,1602.0,2.436494,1.780051,733.0,640.8330142720753,3.4457228594406715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,20.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5678392911
158,1580.0,1610.0,4.163121,3.123161,961.0,1118.4295017973527,5.887542180000242,0.0,0.0,70.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,106.0,204.0,91.160156,37.157124,0.0,0.0,0.0,0.0,0.0,0.0,8.532506727400001
159,1599.0,1620.0,2.416032,1.891181,778.0,713.737779678928,3.4167852215273933,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,21.01008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3414160623
160,1605.0,1595.0,4.823907,3.362588,1043.0,1496.3169370608339,6.82203470302651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,104.0,203.0,82.249435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.882282608
161,1598.0,1587.0,2.30512,1.6356359999999999,538.0,503.73038906839497,3.259931966897469,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,102.0,205.0,109.068962,90.272011,0.0,0.0,0.0,0.0,0.0,0.0,15.2413192455
162,1579.0,1593.0,3.777752,2.728893,1001.0,1092.1290412519268,5.342548113682085,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,102.0,202.0,152.224793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7457304688
163,1579.0,1603.0,4.186947,3.112777,1465.0,1189.2078712481705,5.921237232337343,0.0,0.0,305.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,205.0,0.0,104.0,206.0,90.854401,60.249283,0.0,0.0,0.0,0.0,0.0,0.0,14.216687922
164,1553.0,1576.0,4.999938,3.4367929999999998,1205.0,1166.96479224162,7.070980130624608,0.0,0.0,249.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,410.0,0.0,220.0,205.0,65.12688399999999,40.069122,0.0,0.0,0.0,0.0,0.0,0.0,12.5453872191
165,1587.0,1580.0,4.639665,3.389503,913.0,1067.2207198093786,6.561477167867766,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,109.0,205.0,52.503361,90.301117,0.0,0.0,0.0,0.0,0.0,0.0,10.100949707000002
166,1617.0,1579.0,1.815348,1.44553,377.0,314.2840528655192,2.5672897620268733,0.0,0.0,300.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,207.0,0.0,100.0,204.0,81.07007600000001,90.330239,0.0,0.0,0.0,0.0,0.0,0.0,20.8433868152
167,1597.0,1578.0,0.956653,0.646687,314.0,218.59614433427618,1.3529116470849085,0.0,0.0,262.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.121437,20.0928,0.0,0.0,0.0,0.0,0.0,0.0,10.3938554628
168,1572.0,1574.0,4.801244,3.5932649999999997,602.0,679.7465358675367,6.789984381062448,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,215.0,203.0,60.10368,60.249279,0.0,0.0,0.0,0.0,0.0,0.0,7.809115974400001
169,1566.0,1574.0,2.640244,1.814809,680.0,882.4196636227518,3.73386887277419,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,157.0,153.0,36.254399,117.149767,0.0,0.0,0.0,0.0,0.0,0.0,9.8249840133
170,1589.0,1573.0,2.7573369999999997,1.964255,794.0,575.8124215932015,3.8994633814331428,0.0,0.0,198.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,107.0,0.0,272.0,0.0,120.338402,85.001274,0.0,0.0,0.0,0.0,0.0,0.0,17.588321512100002
171,1548.0,1580.0,4.948048,3.714355,1357.0,1285.400207129695,6.997596588873068,0.0,0.0,89.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,204.0,0.0,204.0,153.0,100.114563,50.756161000000006,0.0,0.0,0.0,0.0,0.0,0.0,21.2584638738
172,1557.0,1587.0,3.24118,2.35643,985.0,847.3509842383039,4.583720714092427,0.0,0.0,202.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,106.0,0.0,208.0,0.0,85.219674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6896213289
173,1550.0,1580.0,5.880202000000001,4.231085,1069.0,1300.2693291346586,8.315861417893398,0.0,0.0,315.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,105.0,0.0,211.0,0.0,91.990073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3110101051
174,1580.0,1579.0,4.22308,3.1003740000000004,1120.0,1005.0119740154458,5.97233701098657,0.0,0.0,334.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,107.0,0.0,211.0,0.0,110.117287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9461559556000003
175,1579.0,1598.0,2.731459,1.895893,788.0,607.8192267917352,3.862866362866052,0.0,0.0,220.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,104.0,0.0,200.0,0.0,91.203842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2584127323
176,1606.0,1572.0,3.541655,2.757038,351.0,376.3295291178896,5.008656534246485,0.0,0.0,89.0,0.0,0.0,168.0,0.0,0.0,0.0,225.0,105.0,0.0,306.0,0.0,75.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8424329065
177,1579.0,1602.0,4.101287,3.03174,991.0,860.684307084083,5.800095698584464,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,121.0,201.0,116.276169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5951856539
178,1619.0,1602.0,3.356963,2.5739039999999997,651.0,846.579648119755,4.7474626029846725,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,109.0,202.0,163.668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1050570039
179,1602.0,1593.0,3.0603920000000002,2.178929,800.0,766.8131665915292,4.3280478725781215,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,104.0,203.0,75.26063500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3888031624
180,1578.0,1609.0,7.199475,5.261046,1746.0,2140.0583083939873,10.181595186966039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,221.0,203.0,56.259841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5470160157
181,1570.0,1605.0,3.9499999999999997,3.109354,1113.0,1102.7885953681407,5.586143571373725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,203.0,42.194881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3905892884
182,1586.0,1588.0,2.137055,1.590978,623.0,477.9956705164607,3.022252164537235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,106.0,202.0,37.08432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2001822065
183,1581.0,1595.0,2.459482,1.915616,833.0,718.5168061144112,3.4782328008125045,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,84.0,105.0,0.0,110.0,204.0,100.245601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400069565
184,1548.0,1599.0,2.483017,1.627495,1016.0,828.3034310845933,3.5115163170029553,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,104.0,0.0,106.0,203.0,97.974236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105240753099999
185,1577.0,1591.0,2.3899179999999998,1.816253,751.0,592.6931351114204,3.3798544485595827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,202.0,103.041115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5784353495
186,1591.0,1603.0,2.072624,1.443184,531.0,388.1035627172132,2.9311329704999736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,103.0,205.0,98.105278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4298520154
187,1574.0,1591.0,2.369301,1.7221929999999999,745.0,637.2902169652862,3.350697607544136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,157.0,203.0,90.111839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9981386718
189,1588.0,1616.0,3.538887,2.665127,1334.0,1223.5609854401152,5.004741991105835,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,107.0,412.0,0.0,211.0,203.0,74.21231800000001,64.18048099999999,0.0,0.0,0.0,0.0,0.0,0.0,16.5150600624
190,1606.0,1594.0,3.344137,2.475109,601.0,735.5961105721265,4.729323899833675,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.143516,30.110081,0.0,0.0,0.0,0.0,0.0,0.0,10.0181753171
191,1569.0,1619.0,3.105631,2.212823,1293.0,979.6848021137027,4.392025479926318,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,203.0,203.0,105.094078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4429038629
192,1584.0,1591.0,2.252242,1.691312,523.0,537.2425637928916,3.1851511821463045,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,76.17791700000001,60.161922,0.0,0.0,0.0,0.0,0.0,0.0,7.6533211172
194,1644.0,1603.0,1.631772,1.085408,422.0,321.5450806715097,2.30767409310067,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.106079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718448501399999
196,1624.0,1599.0,3.029903,2.046558,313.0,402.8680201906393,4.284929915274928,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.254082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.840433336299999
198,1612.0,1599.0,5.538484,4.12955,1108.0,1165.332419266688,7.832599187786389,27.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,159.0,109.0,203.0,91.378555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.023793764
199,1597.0,1598.0,2.376904,1.703005,845.0,539.0532931396693,3.361449873258859,27.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,105.0,206.0,83.341438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6802767944
200,1603.0,1586.0,1.889052,1.422778,397.0,363.6951190999165,2.67152295842802,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,305.0,0.0,160.0,203.0,121.211998,18.170881,0.0,0.0,0.0,0.0,0.0,0.0,7.9721220703
201,1587.0,1585.0,2.986161,2.131951,941.0,709.8257722231965,4.2230693856296035,27.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,213.0,204.0,61.151998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.069208001700002
202,1605.0,1588.0,2.642948,1.789642,724.0,782.3910033384998,3.7376929062468465,27.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,213.0,205.0,105.006721,9.143681,0.0,0.0,0.0,0.0,0.0,0.0,16.9762313146
203,1586.0,1589.0,2.291564,1.682184,511.0,548.9532575951837,3.240760887845939,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,120.20736,15.025921,0.0,0.0,0.0,0.0,0.0,0.0,8.7623264466
204,1603.0,1591.0,4.457088000000001,3.186174,788.0,801.2095939022488,6.303274298290374,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,278.0,0.0,158.0,134.184952,20.35488,0.0,0.0,0.0,0.0,0.0,0.0,12.104109026699998
205,1567.0,1591.0,2.963327,2.090104,794.0,847.9637516611716,4.190777233146377,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,107.0,204.0,135.189591,18.11264,0.0,0.0,0.0,0.0,0.0,0.0,7.2439453164
206,1586.0,1584.0,2.876935,2.353032,371.0,469.17381479965866,4.06860049506584,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,205.0,103.0,127.458237,15.11328,0.0,0.0,0.0,0.0,0.0,0.0,7.7807727232
207,1580.0,1586.0,2.809434,2.170187,480.0,364.3836841270868,3.973139665392094,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,131.0,103.0,107.059677,15.142401,0.0,0.0,0.0,0.0,0.0,0.0,10.9445237509
208,1598.0,1592.0,2.127269,1.7380740000000001,348.0,351.91924278032116,3.0084126706158516,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.986244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6220575611
213,1620.0,1598.0,2.55321,2.077641,613.0,568.2468344112725,3.61078420958661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,114.0,203.0,67.136154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0933896183
214,1616.0,1592.0,1.1720409999999999,0.945543,364.0,300.1659051322332,1.6575162778573247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,82.205758,25.043201,0.0,0.0,0.0,0.0,0.0,0.0,16.4224406437
215,1594.0,1624.0,3.210128,2.264956,1004.0,1044.9223408098987,4.5398065545536195,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,126.0,206.0,126.322556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385211106200001
216,1578.0,1587.0,3.7455749999999997,2.731721,793.0,682.3111202390188,5.297042963885605,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,101.0,205.0,95.091362,25.10144,0.0,0.0,0.0,0.0,0.0,0.0,6.8717995455
217,1591.0,1589.0,3.01628,2.197882,710.0,780.824305027191,4.265664083914719,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,129.0,203.0,177.03503399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4803239519
218,1596.0,1590.0,2.336862,1.699239,696.0,548.0843110423463,3.3048219337943157,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,103.0,204.0,126.191513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2309241718
219,1596.0,1588.0,3.519248,2.520305,797.0,730.1736056520549,4.97696825095439,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,107.0,203.0,103.215836,12.0848,0.0,0.0,0.0,0.0,0.0,0.0,15.214939856999996
220,1618.0,1583.0,1.82802,1.412938,251.0,330.6030563131127,2.5852106762892655,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.150879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.737165837799999
221,1623.0,1587.0,1.559138,1.212977,312.0,232.25085711159966,2.2049541052112627,46.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,106.0,0.0,140.08175599999998,14.035841,0.0,0.0,0.0,0.0,0.0,0.0,16.7168430025
222,1588.0,1583.0,3.581435,2.588397,963.0,870.7819531397731,5.064913949757686,92.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,102.0,202.0,88.845115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0190732482
223,1571.0,1612.0,3.79366,2.817039,1445.0,1401.9913220694486,5.365045423032316,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,0.0,316.0,202.0,142.09103299999998,57.24992,0.0,0.0,0.0,0.0,0.0,0.0,11.2141293041
224,1583.0,1587.0,4.721731,3.408144,1017.0,978.3681480739299,6.677536018077476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,104.0,202.0,126.104149,111.296654,0.0,0.0,0.0,0.0,0.0,0.0,9.8536718448
